NUMERO,NOMBRE,TFG,2FG,3PT,FT,PTS,PTS_PER_MATCH,ORB,ORB_PER_MATCH,DRB,DRB_PER_MATCH,TR,TR_PER_MATCH,PF,PF_PER_MATCH,FD,FD_PER_MATCH,AST,AST_PER_MATCH,_TO,_TO_PER_MATCH,BS,BS_PER_MATCH,ST,ST_PER_MATCH,TIME_PLAYED_IN_SEC,TOTAL_MATCHES
4,Janiel Feliciano,6/22,3/10,3/12,4/9,19,3.1666666666666665,1,0.16666666666666666,6,1.0,7,1.1666666666666667,14,2.3333333333333335,2,0.3333333333333333,5,0.8333333333333334,4,0.6666666666666666,0,0.0,2,0.3333333333333333,5269,6
5,Mathew,41/105,30/60,11/45,19/31,112,18.666666666666668,18,3.0,13,2.1666666666666665,31,5.166666666666667,16,2.6666666666666665,14,2.3333333333333335,14,2.3333333333333335,30,5.0,0,0.0,6,1.0,10677,6
6,Bryan Seguinot,17/29,15/23,2/6,6/8,42,7.0,2,0.3333333333333333,10,1.6666666666666667,12,2.0,14,2.3333333333333335,3,0.5,8,1.3333333333333333,14,2.3333333333333335,0,0.0,5,0.8333333333333334,5049,6
7,Joamil,20/56,18/42,2/14,6/14,48,8.0,8,1.3333333333333333,8,1.3333333333333333,16,2.6666666666666665,25,4.166666666666667,6,1.0,22,3.6666666666666665,12,2.0,2,0.3333333333333333,13,2.1666666666666665,10464,6
8,Mathew Alvarez,4/12,4/11,0/1,1/2,9,1.5,6,1.0,8,1.3333333333333333,14,2.3333333333333335,5,0.8333333333333334,1,0.16666666666666666,0,0.0,8,1.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,3606,6
9,Ricardo,6/13,6/11,0/2,2/5,14,2.3333333333333335,18,3.0,4,0.6666666666666666,22,3.6666666666666665,12,2.0,4,0.6666666666666666,7,1.1666666666666667,4,0.6666666666666666,1,0.16666666666666666,5,0.8333333333333334,3522,6
10,Jerremy Sonera,16/50,11/31,5/19,11/21,48,8.0,17,2.8333333333333335,21,3.5,38,6.333333333333333,22,3.6666666666666665,12,2.0,17,2.8333333333333335,11,1.8333333333333333,2,0.3333333333333333,9,1.5,9093,6
11,Giovany Cajigas,10/23,10/21,0/2,4/8,24,4.0,7,1.1666666666666667,11,1.8333333333333333,18,3.0,9,1.5,1,0.16666666666666666,2,0.3333333333333333,7,1.1666666666666667,0,0.0,3,0.5,5516,6
12,Felix Perez,4/13,4/11,0/2,0/0,8,1.3333333333333333,4,0.6666666666666666,4,0.6666666666666666,8,1.3333333333333333,10,1.6666666666666667,0,0.0,3,0.5,1,0.16666666666666666,1,0.16666666666666666,2,0.3333333333333333,2233,6
13,Miguel Reillo,5/22,4/11,1/11,3/4,14,2.3333333333333335,2,0.3333333333333333,9,1.5,11,1.8333333333333333,12,2.0,1,0.16666666666666666,3,0.5,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,4111,6
14,Chrisropher,37/86,26/50,11/36,10/18,95,15.833333333333334,18,3.0,21,3.5,39,6.5,12,2.0,14,2.3333333333333335,10,1.6666666666666667,20,3.3333333333333335,0,0.0,7,1.1666666666666667,10348,6
15,Rawy,17/36,17/33,0/3,3/5,37,6.166666666666667,14,2.3333333333333335,24,4.0,38,6.333333333333333,5,0.8333333333333334,6,1.0,5,0.8333333333333334,8,1.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,5117,6
4,Janiel Feliciano,6/22,3/10,3/12,4/9,19,3.1666666666666665,1,0.16666666666666666,6,1.0,7,1.1666666666666667,14,2.3333333333333335,2,0.3333333333333333,5,0.8333333333333334,4,0.6666666666666666,0,0.0,2,0.3333333333333333,5269,6
5,Mathew,41/105,30/60,11/45,19/31,112,18.666666666666668,18,3.0,13,2.1666666666666665,31,5.166666666666667,16,2.6666666666666665,14,2.3333333333333335,14,2.3333333333333335,30,5.0,0,0.0,6,1.0,10677,6
6,Bryan Seguinot,17/29,15/23,2/6,6/8,42,7.0,2,0.3333333333333333,10,1.6666666666666667,12,2.0,14,2.3333333333333335,3,0.5,8,1.3333333333333333,14,2.3333333333333335,0,0.0,5,0.8333333333333334,5049,6
7,Joamil,20/56,18/42,2/14,6/14,48,8.0,8,1.3333333333333333,8,1.3333333333333333,16,2.6666666666666665,25,4.166666666666667,6,1.0,22,3.6666666666666665,12,2.0,2,0.3333333333333333,13,2.1666666666666665,10464,6
9,Ricardo,6/13,6/11,0/2,2/5,14,2.3333333333333335,18,3.0,4,0.6666666666666666,22,3.6666666666666665,12,2.0,4,0.6666666666666666,7,1.1666666666666667,4,0.6666666666666666,1,0.16666666666666666,5,0.8333333333333334,3522,6
10,Jerremy Sonera,16/50,11/31,5/19,11/21,48,8.0,17,2.8333333333333335,21,3.5,38,6.333333333333333,22,3.6666666666666665,12,2.0,17,2.8333333333333335,11,1.8333333333333333,2,0.3333333333333333,9,1.5,9093,6
